"","warehouse","site_no","po_no","mfg_cd","description","eaches_qty","date"
"28124",7501,920,847012,"024406P10","YellowSkirtP10",8,"08262019"
"28125",7501,920,847012,"023810P4","TanSlacksP4",2,"08262019"
"28126",7501,920,847012,"023610P2","TanBlouseP2",1,"08262019"
"28127",7501,920,847012,NA,NA,4,"08262019"
"28128",7501,925,847020,"024007P0","PurpleLeggingsP0",3,"08262019"
"28129",7501,925,847020,"024609P2","OrangeCottonTeeP2",4,"08262019"
"28130",7501,925,847020,"023806P8","YellowSlacksP8",8,"08262019"
"28131",7501,925,847020,NA,NA,2,"08262019"
"28132",7501,1103,847038,"023405P2","GreenDressP2",6,"08262019"
"28133",7501,1103,847038,"023407P10","PurpleDressP10",12,"08262019"
"28134",7501,1103,847038,"023408P0","PinkDressP0",71,"08262019"
"28135",7501,1103,847038,"024410P8","TanSkirtP8",2,"08262019"
"28136",7501,1103,847038,"024407P4","PurpleSkirtP4",3,"08262019"
"28137",7501,1103,847038,"023606P4","YellowBlouseP4",4,"08262019"
"28138",7501,1103,847038,NA,NA,5,"08262019"
"28139",7501,1103,847038,"024601P8","RedCottonTeeP8",8,"08262019"
"28140",7501,1103,847038,"023808P6","PinkSlacksP6",8,"08262019"
"28141",7501,1103,847038,"024004P2","BlueLeggingsP2",23,"08262019"
"28142",7501,1104,847004,"023406P4","YellowDressP4",1,"08262019"
"28143",7501,1104,847004,"024407P10","PurpleSkirtP10",46,"08262019"
"28144",7501,1104,847004,"024202P2","WhiteCasualJacketP2",4,"08262019"
"28145",7501,1104,847004,"024410P8","TanSkirtP8",4,"08262019"
"28146",7501,1104,847004,"023809P2","OrangeSlacksP2",4,"08262019"
"28147",7501,1104,847004,"023805P8","GreenSlacksP8",8,"08262019"
"28148",7501,1104,847004,"023807P8","PurpleSlacksP8",6,"08262019"
"28149",7501,1104,847004,"023808P6","PinkSlacksP6",8,"08262019"
"28150",7501,1104,847004,"023808P10","PinkSlacksP10",18,"08262019"
"28151",7501,1104,847004,"024001P0","RedLeggingsP0",4,"08262019"
"28152",7501,1105,847014,"023408P0","PinkDressP0",41,"08262019"
"28153",7501,1105,847014,"023409P2","OrangeDressP2",4,"08262019"
"28154",7501,1105,847014,"024007P0","PurpleLeggingsP0",10,"08262019"
"28155",7501,1105,847014,"023403P2","BlackDressP2",2,"08262019"
"28156",7501,1105,847014,"023604P0","BlueBlouseP0",3,"08262019"
"28157",7501,1105,847014,"024409P2","OrangeSkirtP2",8,"08262019"
"28158",7501,1105,847014,"023608P10","PinkBlouseP10",4,"08262019"
"28159",7501,1105,847014,"023608P0","PinkBlouseP0",4,"08262019"
"28160",7501,1105,847014,"023605P10","GreenBlouseP10",4,"08262019"
"28161",7501,1105,847014,"023606P8","YellowBlouseP8",4,"08262019"
"28162",7501,1105,847014,"024403P4","BlackSkirtP4",4,"08262019"
"28163",7501,1105,847014,"023610P0","TanBlouseP0",8,"08262019"
"28164",7501,1105,847014,"023801P8","RedSlacksP8",4,"08262019"
"28165",7501,1105,847014,"023803P8","BlackSlacksP8",9,"08262019"
"28166",7501,1105,847014,"023805P8","GreenSlacksP8",16,"08262019"
"28167",7501,1105,847014,"023807P6","PurpleSlacksP6",17,"08262019"
"28168",7501,1105,847014,"023808P6","PinkSlacksP6",8,"08262019"
"28169",7501,1105,847014,"024001P6","RedLeggingsP6",3,"08262019"
"28170",7501,1105,847014,"024003P10","BlackLeggingsP10",20,"08262019"
"28171",7501,1105,847014,"024004P0","BlueLeggingsP0",9,"08262019"
"28172",7501,1105,847014,"023809P0","OrangeSlacksP0",9,"08262019"
"28173",7501,1105,847014,"024003P2","BlackLeggingsP2",45,"08262019"
"28174",7501,1106,847034,"024009P4","OrangeLeggingsP4",18,"08262019"
"28175",7501,1106,847034,"024404P4","BlueSkirtP4",1,"08262019"
"28176",7501,1106,847034,"023610P0","TanBlouseP0",12,"08262019"
"28177",7501,1106,847034,"023803P8","BlackSlacksP8",18,"08262019"
"28178",7501,1106,847034,"023808P6","PinkSlacksP6",20,"08262019"
"28179",7501,1106,847034,"023808P10","PinkSlacksP10",14,"08262019"
"28180",7501,1106,847034,"024001P6","RedLeggingsP6",7,"08262019"
"28181",7501,1106,847034,"024003P10","BlackLeggingsP10",28,"08262019"
"28182",7501,1106,847034,"024004P0","BlueLeggingsP0",9,"08262019"
"28183",7501,1106,847034,"024003P0","BlackLeggingsP0",4,"08262019"
"28184",7501,1107,846997,"023405P0","GreenDressP0",8,"08262019"
"28185",7501,1107,846997,"023403P8","BlackDressP8",20,"08262019"
"28186",7501,1107,846997,"024409P0","OrangeSkirtP0",3,"08262019"
"28187",7501,1107,846997,"024407P0","PurpleSkirtP0",8,"08262019"
"28188",7501,1107,846997,"024410P8","TanSkirtP8",9,"08262019"
"28189",7501,1107,846997,"023607P2","PurpleBlouseP2",8,"08262019"
"28190",7501,1107,846997,"023606P8","YellowBlouseP8",4,"08262019"
"28191",7501,1107,846997,"023610P2","TanBlouseP2",6,"08262019"
"28192",7501,1107,846997,"023803P8","BlackSlacksP8",18,"08262019"
"28193",7501,1107,846997,"023805P4","GreenSlacksP4",8,"08262019"
"28194",7501,1107,846997,"023806P10","YellowSlacksP10",1,"08262019"
"28195",7501,1107,846997,"024001P6","RedLeggingsP6",8,"08262019"
"28196",7501,1107,846997,"023809P0","OrangeSlacksP0",1,"08262019"
"28197",7501,1107,846997,"024601P0","RedCottonTeeP0",4,"08262019"
"28198",7501,1114,846994,"024210P8","TanCasualJacketP8",20,"08262019"
"28199",7501,1114,846994,"023607P4","PurpleBlouseP4",9,"08262019"
"28200",7501,1114,846994,"023606P10","YellowBlouseP10",9,"08262019"
"28201",7501,1114,846994,"024607P2","PurpleCottonTeeP2",4,"08262019"
"28202",7501,1114,846994,"023809P10","OrangeSlacksP10",4,"08262019"
"28203",7501,1114,846994,"023610P10","TanBlouseP10",4,"08262019"
"28204",7501,1114,846994,"023803P8","BlackSlacksP8",9,"08262019"
"28205",7501,1114,846994,"023806P8","YellowSlacksP8",8,"08262019"
"28206",7501,1114,846994,"024403P0","BlackSkirtP0",9,"08262019"
"28207",7501,1114,846994,"024402P6","WhiteSkirtP6",4,"08262019"
"28208",7501,1114,846994,NA,NA,1,"08262019"
"28209",7501,1114,846994,"023808P6","PinkSlacksP6",4,"08262019"
"28210",7501,1114,846994,"023810P10","TanSlacksP10",6,"08262019"
"28211",7501,1114,846994,"024001P4","RedLeggingsP4",4,"08262019"
"28212",7501,1114,846994,"024004P0","BlueLeggingsP0",9,"08262019"
"28213",7501,1114,846994,"024401P0","RedSkirtP0",8,"08262019"
"28214",7501,1114,846994,"024401P8","RedSkirtP8",8,"08262019"
"28215",7501,1115,846998,"023401P4","RedDressP4",4,"08262019"
"28216",7501,1115,846998,"023809P2","OrangeSlacksP2",12,"08262019"
"28217",7501,1115,846998,"023803P8","BlackSlacksP8",9,"08262019"
"28218",7501,1115,846998,"024007P6","PurpleLeggingsP6",20,"08262019"
"28219",7501,1115,846998,NA,NA,2,"08262019"
"28220",7501,1115,846998,"024601P2","RedCottonTeeP2",2,"08262019"
"28221",7501,1117,847003,"024210P8","TanCasualJacketP8",8,"08262019"
"28222",7501,1117,847003,"023405P8","GreenDressP8",3,"08262019"
"28223",7501,1117,847003,"024203P6","BlackCasualJacketP6",4,"08262019"
"28224",7501,1117,847003,"023607P4","PurpleBlouseP4",9,"08262019"
"28225",7501,1117,847003,"023809P4","OrangeSlacksP4",8,"08262019"
"28226",7501,1117,847003,"023810P8","TanSlacksP8",4,"08262019"
"28227",7501,1117,847003,"023803P8","BlackSlacksP8",18,"08262019"
"28228",7501,1117,847003,"023807P4","PurpleSlacksP4",8,"08262019"
"28229",7501,1117,847003,"023808P8","PinkSlacksP8",9,"08262019"
"28230",7501,1117,847003,"024003P10","BlackLeggingsP10",8,"08262019"
"28231",7501,1117,847003,"023809P0","OrangeSlacksP0",2,"08262019"
"28232",7501,1117,847003,NA,NA,4,"08262019"
"28233",7501,1117,847003,"024003P2","BlackLeggingsP2",10,"08262019"
"28234",701,1403,847459,"024210P8","TanCasualJacketP8",16,"08272019"
"28235",701,1403,847459,"024210P10","TanCasualJacketP10",17,"08272019"
"28236",701,1403,847459,"023405P0","GreenDressP0",8,"08272019"
"28237",701,1403,847459,"023404P8","BlueDressP8",4,"08272019"
"28238",701,1403,847459,"023803P6","BlackSlacksP6",12,"08272019"
"28239",701,1403,847459,"023803P10","BlackSlacksP10",20,"08272019"
"28240",701,1403,847459,"023805P4","GreenSlacksP4",4,"08272019"
"28241",701,1403,847459,"023806P10","YellowSlacksP10",3,"08272019"
"28242",701,1403,847459,"024602P10","WhiteCottonTeeP10",4,"08272019"
"28243",701,1403,847459,NA,NA,5,"08272019"
"28244",701,1403,847459,"024601P2","RedCottonTeeP2",3,"08272019"
"28245",701,1404,847453,"023406P10","YellowDressP10",4,"08272019"
"28246",701,1404,847453,"023407P2","PurpleDressP2",4,"08272019"
"28247",701,1404,847453,"023609P2","OrangeBlouseP2",8,"08272019"
"28248",701,1404,847453,"023609P10","OrangeBlouseP10",4,"08272019"
"28249",701,1404,847453,"024002P10","WhiteLeggingsP10",8,"08272019"
"28250",701,1404,847453,"024004P0","BlueLeggingsP0",3,"08272019"
"28251",701,1405,847447,"024408P0","PinkSkirtP0",4,"08272019"
"28252",701,1405,847447,NA,NA,4,"08272019"
"28253",701,1405,847447,"024602P10","WhiteCottonTeeP10",24,"08272019"
"28254",701,1405,847447,NA,NA,12,"08272019"
"28255",701,1405,847447,"024205P6","GreenCasualJacketP6",16,"08272019"
"28256",701,1406,847454,"023405P2","GreenDressP2",9,"08272019"
"28257",701,1406,847454,"024406P10","YellowSkirtP10",6,"08272019"
"28258",701,1406,847454,"024606P6","YellowCottonTeeP6",4,"08272019"
"28259",701,1406,847454,NA,NA,12,"08272019"
"28260",701,1406,847454,"023803P6","BlackSlacksP6",8,"08272019"
"28261",701,1406,847454,"024601P0","RedCottonTeeP0",4,"08272019"
"28262",701,1409,847460,"023407P10","PurpleDressP10",8,"08272019"
"28263",701,1409,847460,NA,NA,109,"08272019"
"28264",701,1409,847460,NA,NA,11,"08272019"
"28265",701,1409,847460,NA,NA,147,"08272019"
"28266",701,1409,847460,"024409P0","OrangeSkirtP0",3,"08272019"
"28267",701,1409,847460,NA,NA,7,"08272019"
"28268",701,1409,847460,NA,NA,4,"08272019"
"28269",701,1409,847460,NA,NA,4,"08272019"
"28270",701,1409,847460,NA,NA,4,"08272019"
"28271",701,1409,847460,NA,NA,4,"08272019"
"28272",701,1409,847460,NA,NA,4,"08272019"
"28273",701,1409,847460,NA,NA,4,"08272019"
"28274",701,1409,847460,NA,NA,4,"08272019"
"28275",701,1409,847460,NA,NA,12,"08272019"
"28276",701,1411,847451,"024007P4","PurpleLeggingsP4",2,"08272019"
"28277",701,1412,847462,"024009P4","OrangeLeggingsP4",3,"08272019"
"28278",701,1412,847462,"023408P6","PinkDressP6",4,"08272019"
"28279",701,1412,847462,"024607P10","PurpleCottonTeeP10",4,"08272019"
"28280",701,1412,847462,"024001P8","RedLeggingsP8",7,"08272019"
"28281",701,1412,847462,"024606P00","YellowCottonTeeP00",34,"08272019"
"28282",701,1603,847449,"023402P6","WhiteDressP6",1,"08272019"
"28283",701,1603,847449,"023409P2","OrangeDressP2",4,"08272019"
"28284",701,1603,847449,"024603P6","BlackCottonTeeP6",4,"08272019"
"28285",701,1603,847449,"024201P0","RedCasualJacketP0",7,"08272019"
"28286",701,1603,847449,"024003P10","BlackLeggingsP10",4,"08272019"
"28287",701,1604,847457,"024210P8","TanCasualJacketP8",8,"08272019"
"28288",701,1604,847457,"023407P10","PurpleDressP10",4,"08272019"
"28289",701,1604,847457,"024407P8","PurpleSkirtP8",12,"08272019"
"28290",701,1604,847457,"024606P4","YellowCottonTeeP4",2,"08272019"
"28291",701,1604,847457,NA,NA,3,"08272019"
"28292",701,1604,847457,"024605P0","GreenCottonTeeP0",1,"08272019"
"28293",701,1604,847457,"024004P8","BlueLeggingsP8",24,"08272019"
"28294",701,1604,847457,"024205P8","GreenCasualJacketP8",14,"08272019"
"28295",701,1605,847444,"024401P2","RedSkirtP2",6,"08272019"
"28296",701,1605,847444,"024401P8","RedSkirtP8",8,"08272019"
"28297",701,1606,847448,"023405P2","GreenDressP2",11,"08272019"
"28298",701,1606,847448,"023403P2","BlackDressP2",16,"08272019"
"28299",701,1606,847448,"024608P4","PinkCottonTeeP4",4,"08272019"
"28300",701,1606,847448,NA,NA,4,"08272019"
"28301",701,1606,847448,NA,NA,20,"08272019"
"28302",701,1606,847448,"024205P8","GreenCasualJacketP8",47,"08272019"
"28303",701,1607,847461,"023607P8","PurpleBlouseP8",4,"08272019"
"28304",701,1607,847461,"024608P4","PinkCottonTeeP4",4,"08272019"
"28305",701,1607,847461,NA,NA,2,"08272019"
"28306",701,1607,847461,"024201P8","RedCasualJacketP8",21,"08272019"
"28307",701,1610,847452,"024210P10","TanCasualJacketP10",17,"08272019"
"28308",701,1610,847452,"024202P10","WhiteCasualJacketP10",6,"08272019"
"28309",701,1610,847452,"023805P6","GreenSlacksP6",3,"08272019"
"28310",701,1610,847452,"024210P6","TanCasualJacketP6",36,"08272019"
"28311",701,1618,847450,NA,NA,64,"08272019"
"28312",701,1806,847456,"023403P8","BlackDressP8",4,"08272019"
"28313",701,1806,847456,"023604P2","BlueBlouseP2",5,"08272019"
"28314",701,1806,847456,"023803P10","BlackSlacksP10",5,"08272019"
"28315",701,1806,847456,"024003P10","BlackLeggingsP10",4,"08272019"
"28316",701,1806,847456,"024401P2","RedSkirtP2",2,"08272019"
"28317",701,1806,847456,"024401P10","RedSkirtP10",8,"08272019"
"28318",701,1806,847456,NA,NA,6,"08272019"
"28319",701,1811,847458,NA,NA,8,"08272019"
"28320",701,1811,847458,"024606P10","YellowCottonTeeP10",1,"08272019"
"28321",701,1811,847458,"024603P0","BlackCottonTeeP0",4,"08272019"
"28322",701,1813,847446,"024204P6","BlueCasualJacketP6",1,"08272019"
"28323",701,1813,847446,"024401P4","RedSkirtP4",8,"08272019"
"28324",701,1821,847445,"024009P4","OrangeLeggingsP4",3,"08272019"
"28325",701,1821,847445,"024608P8","PinkCottonTeeP8",3,"08272019"
"28326",701,1821,847445,NA,NA,10,"08272019"
"28327",701,1821,847445,"024205P6","GreenCasualJacketP6",2,"08272019"
"28328",701,1832,847455,"024407P8","PurpleSkirtP8",3,"08272019"
"28329",701,1832,847455,"023803P6","BlackSlacksP6",8,"08272019"
"28330",701,1832,847455,"024402P8","WhiteSkirtP8",3,"08272019"
"28331",701,1832,847455,"024401P0","RedSkirtP0",12,"08272019"
"28332",701,1832,847455,"024401P8","RedSkirtP8",4,"08272019"
"28333",701,1832,847455,"024001P8","RedLeggingsP8",4,"08272019"
"28334",7501,204,847414,"023403P10","BlackDressP10",4,"08272019"
"28335",7501,204,847414,"024205P0","GreenCasualJacketP0",3,"08272019"
"28336",7501,205,847443,"024603P4","BlackCottonTeeP4",4,"08272019"
"28337",7501,206,847413,"023408P0","PinkDressP0",11,"08272019"
"28338",7501,206,847413,NA,NA,8,"08272019"
"28339",7501,206,847413,"023808P4","PinkSlacksP4",104,"08272019"
"28340",7501,206,847413,"024604P10","BlueCottonTeeP10",4,"08272019"
"28341",7501,213,847433,"024204P2","BlueCasualJacketP2",43,"08272019"
"28342",7501,226,847418,"024407P8","PurpleSkirtP8",6,"08272019"
"28343",7501,226,847418,NA,NA,4,"08272019"
"28344",7501,226,847418,"024204P0","BlueCasualJacketP0",4,"08272019"
"28345",7501,226,847418,NA,NA,6,"08272019"
"28346",7501,230,847425,"024210P10","TanCasualJacketP10",3,"08272019"
"28347",7501,230,847425,"024009P2","OrangeLeggingsP2",27,"08272019"
"28348",7501,230,847425,"024202P6","WhiteCasualJacketP6",8,"08272019"
"28349",7501,230,847425,"024408P6","PinkSkirtP6",4,"08272019"
"28350",7501,230,847425,NA,NA,4,"08272019"
"28351",7501,230,847425,"024201P6","RedCasualJacketP6",4,"08272019"
"28352",7501,230,847425,"024201P8","RedCasualJacketP8",24,"08272019"
"28353",7501,230,847425,"024401P4","RedSkirtP4",4,"08272019"
"28354",7501,230,847425,"024205P10","GreenCasualJacketP10",27,"08272019"
"28355",7501,231,847423,"024009P4","OrangeLeggingsP4",54,"08272019"
"28356",7501,231,847423,"024009P8","OrangeLeggingsP8",9,"08272019"
"28357",7501,231,847423,"024210P8","TanCasualJacketP8",32,"08272019"
"28358",7501,231,847423,"024210P10","TanCasualJacketP10",19,"08272019"
"28359",7501,231,847423,"024404P0","BlueSkirtP0",1,"08272019"
"28360",7501,231,847423,"023405P0","GreenDressP0",8,"08272019"
"28361",7501,231,847423,"023407P10","PurpleDressP10",28,"08272019"
"28362",7501,231,847423,"023408P2","PinkDressP2",12,"08272019"
"28363",7501,231,847423,"023409P2","OrangeDressP2",36,"08272019"
"28364",7501,231,847423,"023409P4","OrangeDressP4",3,"08272019"
"28365",7501,231,847423,"023403P8","BlackDressP8",16,"08272019"
"28366",7501,231,847423,"023404P0","BlueDressP0",4,"08272019"
"28367",7501,231,847423,"024008P10","PinkLeggingsP10",92,"08272019"
"28368",7501,231,847423,"024009P2","OrangeLeggingsP2",24,"08272019"
"28369",7501,231,847423,"023405P8","GreenDressP8",14,"08272019"
"28370",7501,231,847423,"023406P4","YellowDressP4",19,"08272019"
"28371",7501,231,847423,"024407P8","PurpleSkirtP8",2,"08272019"
"28372",7501,231,847423,"023604P4","BlueBlouseP4",12,"08272019"
"28373",7501,231,847423,"023605P8","GreenBlouseP8",19,"08272019"
"28374",7501,231,847423,"024408P2","PinkSkirtP2",16,"08272019"
"28375",7501,231,847423,"024408P6","PinkSkirtP6",29,"08272019"
"28376",7501,231,847423,"024408P8","PinkSkirtP8",36,"08272019"
"28377",7501,231,847423,"024409P0","OrangeSkirtP0",3,"08272019"
"28378",7501,231,847423,"024409P2","OrangeSkirtP2",72,"08272019"
"28379",7501,231,847423,"024409P4","OrangeSkirtP4",9,"08272019"
"28380",7501,231,847423,"024409P6","OrangeSkirtP6",9,"08272019"
"28381",7501,231,847423,"024409P8","OrangeSkirtP8",24,"08272019"
"28382",7501,231,847423,"023608P6","PinkBlouseP6",12,"08272019"
"28383",7501,231,847423,"024407P0","PurpleSkirtP0",28,"08272019"
"28384",7501,231,847423,"024410P2","TanSkirtP2",9,"08272019"
"28385",7501,231,847423,"024406P10","YellowSkirtP10",26,"08272019"
"28386",7501,231,847423,"024410P6","TanSkirtP6",9,"08272019"
"28387",7501,231,847423,"024410P8","TanSkirtP8",4,"08272019"
"28388",7501,231,847423,"024410P10","TanSkirtP10",9,"08272019"
"28389",7501,231,847423,"024407P4","PurpleSkirtP4",12,"08272019"
"28390",7501,231,847423,"024601P00","RedCottonTeeP00",56,"08272019"
"28391",7501,231,847423,"024603P00","BlackCottonTeeP00",23,"08272019"
"28392",7501,231,847423,"024204P2","BlueCasualJacketP2",9,"08272019"
"28393",7501,231,847423,"024204P0","BlueCasualJacketP0",8,"08272019"
"28394",7501,231,847423,"024606P8","YellowCottonTeeP8",1,"08272019"
"28395",7501,231,847423,"024607P0","PurpleCottonTeeP0",12,"08272019"
"28396",7501,231,847423,"024607P4","PurpleCottonTeeP4",15,"08272019"
"28397",7501,231,847423,"024609P2","OrangeCottonTeeP2",4,"08272019"
"28398",7501,231,847423,"024403P6","BlackSkirtP6",1,"08272019"
"28399",7501,231,847423,"023809P2","OrangeSlacksP2",16,"08272019"
"28400",7501,231,847423,"023809P4","OrangeSlacksP4",11,"08272019"
"28401",7501,231,847423,"023610P2","TanBlouseP2",3,"08272019"
"28402",7501,231,847423,"023610P6","TanBlouseP6",8,"08272019"
"28403",7501,231,847423,"023801P2","RedSlacksP2",4,"08272019"
"28404",7501,231,847423,"023803P6","BlackSlacksP6",8,"08272019"
"28405",7501,231,847423,"023803P8","BlackSlacksP8",27,"08272019"
"28406",7501,231,847423,"023804P0","BlueSlacksP0",8,"08272019"
"28407",7501,231,847423,"023805P6","GreenSlacksP6",9,"08272019"
"28408",7501,231,847423,"023806P8","YellowSlacksP8",8,"08272019"
"28409",7501,231,847423,"024402P6","WhiteSkirtP6",8,"08272019"
"28410",7501,231,847423,"024602P0","WhiteCottonTeeP0",4,"08272019"
"28411",7501,231,847423,"023807P6","PurpleSlacksP6",38,"08272019"
"28412",7501,231,847423,NA,NA,20,"08272019"
"28413",7501,231,847423,NA,NA,4,"08272019"
"28414",7501,231,847423,"023808P8","PinkSlacksP8",9,"08272019"
"28415",7501,231,847423,NA,NA,2,"08272019"
"28416",7501,231,847423,NA,NA,2,"08272019"
"28417",7501,231,847423,"024205P0","GreenCasualJacketP0",36,"08272019"
"28418",7501,231,847423,"024201P8","RedCasualJacketP8",27,"08272019"
"28419",7501,231,847423,"024003P10","BlackLeggingsP10",12,"08272019"
"28420",7501,231,847423,"024004P0","BlueLeggingsP0",27,"08272019"
"28421",7501,231,847423,"024004P2","BlueLeggingsP2",20,"08272019"
"28422",7501,231,847423,"024401P8","RedSkirtP8",4,"08272019"
"28423",7501,231,847423,NA,NA,4,"08272019"
"28424",7501,231,847423,NA,NA,8,"08272019"
"28425",7501,231,847423,NA,NA,8,"08272019"
"28426",7501,231,847423,"024601P2","RedCottonTeeP2",9,"08272019"
"28427",7501,304,847416,"024407P6","PurpleSkirtP6",4,"08272019"
"28428",7501,304,847416,"024603P00","BlackCottonTeeP00",15,"08272019"
"28429",7501,304,847416,"023607P4","PurpleBlouseP4",9,"08272019"
"28430",7501,304,847416,"024401P2","RedSkirtP2",2,"08272019"
"28431",7501,304,847416,"024401P10","RedSkirtP10",4,"08272019"
"28432",7501,306,847409,"023405P4","GreenDressP4",4,"08272019"
"28433",7501,306,847409,"023408P0","PinkDressP0",14,"08272019"
